reaction_id	repo_rxn_id	ec_numbers	rule_substrate_id	rule_substrate_cpd	direction	diameter	isStereo	score	SMARTS	Reactants	rule_prod_ids	rule_prod_stoichios	rxn_substrate_ids	rxn_substrate_inchis	rxn_product_ids	rxn_product_inchis	Products	Name
281	rxn12643	3.4.13.18	7312	cpd15143	1	2	0	2.2151363020787898	([#6&v4:1]-[#7&v3:2](-[#1&v1:3])-[#1&v1:4])>>[#6&v4:1]-[#7&v3:2]=[#6&v4](-[#8&v2]-[#1&v1])-[#6&v4](-[#7&v3](-[#1&v1])-[#1&v1])(-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1].[#8&v2](-[#1&v1:3])-[#1&v1:4]	Any	cpd11583,cpd27222	1,1	cpd01003,cpd15143	QNAYBMKLOCPYGJ,ROHFNLRQFUQHCH	cpd11583,cpd27222	RDIKFPRVLJLMER,XLYOFNOQVPJJNP	Any;Any	<281|rxn12643|cpd15143|2|forward>
281	rxn12643	3.4.13.18	7312	cpd15143	1	2	1	2.0238103055197696	([#6&v4:1]-[#7&v3:2](-[#1&v1:3])-[#1&v1:4])>>[#6&v4:1]-[#7&v3:2]=[#6&v4](-[#8&v2]-[#1&v1])-[#6@@&v4](-[#7&v3](-[#1&v1])-[#1&v1])(-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1].[#8&v2](-[#1&v1:3])-[#1&v1:4]	Any	cpd11583,cpd27222	1,1	cpd01003,cpd15143	QNAYBMKLOCPYGJ,ROHFNLRQFUQHCH	cpd11583,cpd27222	RDIKFPRVLJLMER,XLYOFNOQVPJJNP	Any;Any	<281|rxn12643|cpd15143|2|forward|isStereo>
281	rxn12643	3.4.13.18	7801	cpd11583	-1	2	0	2.2151363020787898	([#6&v4:1]-[#7&v3:2]=[#6&v4:3](-[#8&v2:4])-[#6&v4:5])>>[#6&v4:1]-[#7&v3:2](-[#1&v1])-[#1&v1].[#8&v2:4]-[#6&v4:3](=[#8&v2])-[#6&v4:5]	Any	cpd01003,cpd15143	1,1	cpd01003,cpd15143	QNAYBMKLOCPYGJ,ROHFNLRQFUQHCH	cpd11583,cpd27222	RDIKFPRVLJLMER,XLYOFNOQVPJJNP	Any;Any	<281|rxn12643|cpd11583|2|reverse>
281	rxn12643	3.4.13.18	7801	cpd11583	-1	2	1	2.0238103055197696	([#6&v4:1]-[#7&v3:2]=[#6&v4:3](-[#8&v2:4])-[#6&v4:5])>>[#6&v4:1]-[#7&v3:2](-[#1&v1])-[#1&v1].[#8&v2:4]-[#6&v4:3](=[#8&v2])-[#6&v4:5]	Any	cpd01003,cpd15143	1,1	cpd01003,cpd15143	QNAYBMKLOCPYGJ,ROHFNLRQFUQHCH	cpd11583,cpd27222	RDIKFPRVLJLMER,XLYOFNOQVPJJNP	Any;Any	<281|rxn12643|cpd11583|2|reverse|isStereo>
281	rxn12643	3.4.13.18	17840	cpd01003	1	2	0	2.2151363020787898	([#8&v2:1]-[#6&v4:2](=[#8&v2:3])-[#6&v4:4])>>[#6&v4](-[#6&v4](-[#6&v4](-[#8&v2]-[#1&v1])=[#8&v2])(-[#7&v3]=[#6&v4:2](-[#8&v2:1])-[#6&v4:4])-[#1&v1])(-[#6&v4](-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1].[#8&v2:3](-[#1&v1])-[#1&v1]	Any	cpd11583,cpd27222	1,1	cpd01003,cpd15143	QNAYBMKLOCPYGJ,ROHFNLRQFUQHCH	cpd11583,cpd27222	RDIKFPRVLJLMER,XLYOFNOQVPJJNP	Any;Any	<281|rxn12643|cpd01003|2|forward>
281	rxn12643	3.4.13.18	17840	cpd01003	1	2	1	2.0238103055197696	([#8&v2:1]-[#6&v4:2](=[#8&v2:3])-[#6&v4:4])>>[#6&v4](-[#6@@&v4](-[#6&v4](-[#8&v2]-[#1&v1])=[#8&v2])(-[#7&v3]=[#6&v4:2](-[#8&v2:1])-[#6&v4:4])-[#1&v1])(-[#6&v4](-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1].[#8&v2:3](-[#1&v1])-[#1&v1]	Any	cpd11583,cpd27222	1,1	cpd01003,cpd15143	QNAYBMKLOCPYGJ,ROHFNLRQFUQHCH	cpd11583,cpd27222	RDIKFPRVLJLMER,XLYOFNOQVPJJNP	Any;Any	<281|rxn12643|cpd01003|2|forward|isStereo>
307	rxn11487		1772	cpd03303	1	2	0	4.311181486433018	([#6&v4:1](=[#8&v2:2])(-[#6&v4:3](=[#8&v2:4])-[#7&v3:5](-[#1&v1:6])-[#1&v1:7])-[#6&v4:8])>>[#6&v4:1]1(-[#6&v4:3](-[#8&v2:4]-[#1&v1:7])=[#7&v3:5]-[#6&v4](=[#7&v3]-1)-[#1&v1])(-[#6&v4:8])-[#1&v1:6].[#8&v2:2]=[#8&v2]	Any	cpd02311,cpd00007	1,1	cpd03303,cpd19013,cpd22511	UGKYJAWJZICPEX,QGZKDVFQNNGYKY,BDAGIHXWWSANSR	cpd00007,cpd00067,cpd02311,cpd27222	MYMOFIZGZYHOMD,GPRLSGONYQIRFK,HEXMLHKQVUFYME,XLYOFNOQVPJJNP	Any;Any	<307|rxn11487|cpd03303|2|forward>
307	rxn11487		1772	cpd03303	1	2	1	4.257558587444217	([#6&v4:1](=[#8&v2:2])(-[#6&v4:3](=[#8&v2:4])-[#7&v3:5](-[#1&v1:6])-[#1&v1:7])-[#6&v4:8])>>[#6&v4:1]1(-[#6&v4:8])(-[#1&v1:6])-[#6&v4:3](-[#8&v2:4]-[#1&v1:7])=[#7&v3:5]-[#6&v4](-[#1&v1])=[#7&v3]-1.[#8&v2:2]=[#8&v2]	Any	cpd02311,cpd00007	1,1	cpd03303,cpd19013,cpd22511	UGKYJAWJZICPEX,QGZKDVFQNNGYKY,BDAGIHXWWSANSR	cpd00007,cpd00067,cpd02311,cpd27222	MYMOFIZGZYHOMD,GPRLSGONYQIRFK,HEXMLHKQVUFYME,XLYOFNOQVPJJNP	Any;Any	<307|rxn11487|cpd03303|2|forward|isStereo>
307	rxn11487		27039	cpd02311	-1	2	0	4.311181486433018	([#6&v4:1]1(-[#6&v4:2](-[#8&v2:3]-[#1&v1:4])=[#7&v3:5]-[#6&v4:6](=[#7&v3:7]-1)-[#1&v1:8])(-[#6&v4:9])-[#1&v1:10])>>[#6&v4:1](=[#8&v2])(-[#6&v4:2](=[#8&v2:3])-[#7&v3:5](-[#1&v1:10])-[#1&v1:4])-[#6&v4:9].[#7&v3:7](-[#1&v1])(-[#1&v1])-[#1&v1].[#8&v2](-[#6&v4:6](=[#8&v2])-[#1&v1:8])-[#1&v1]	Any	cpd19013,cpd22511,cpd03303	1,1,1	cpd03303,cpd19013,cpd22511	UGKYJAWJZICPEX,QGZKDVFQNNGYKY,BDAGIHXWWSANSR	cpd00007,cpd00067,cpd02311,cpd27222	MYMOFIZGZYHOMD,GPRLSGONYQIRFK,HEXMLHKQVUFYME,XLYOFNOQVPJJNP	Any;Any;Any	<307|rxn11487|cpd02311|2|reverse>
307	rxn11487		27039	cpd02311	-1	2	1	4.257558587444217	([#6&v4:1]1(-[#6&v4:2])(-[#1&v1:3])-[#6&v4:4](-[#8&v2:5]-[#1&v1:6])=[#7&v3:7]-[#6&v4:8](-[#1&v1:9])=[#7&v3:10]-1)>>[#6&v4:1](=[#8&v2])(-[#6&v4:4](=[#8&v2:5])-[#7&v3:7](-[#1&v1:3])-[#1&v1:6])-[#6&v4:2].[#7&v3:10](-[#1&v1])(-[#1&v1])-[#1&v1].[#8&v2](-[#6&v4:8](=[#8&v2])-[#1&v1:9])-[#1&v1]	Any	cpd03303,cpd19013,cpd22511	1,1,1	cpd03303,cpd19013,cpd22511	UGKYJAWJZICPEX,QGZKDVFQNNGYKY,BDAGIHXWWSANSR	cpd00007,cpd00067,cpd02311,cpd27222	MYMOFIZGZYHOMD,GPRLSGONYQIRFK,HEXMLHKQVUFYME,XLYOFNOQVPJJNP	Any;Any;Any	<307|rxn11487|cpd02311|2|reverse|isStereo>
332	rxn11680	1.3.3.11	9629	cpd00097	1	2	0	0.9542425094393248	([#6&v4:1]-[#6&v4:2]1:[#7&v3:3]:[#6&v4:4]2-[#6&v4:5]-[#6&v4:6]-[#6&v4:7]3:[#6&v4:8](:[#6&v4:9](-[#6&v4:10]):[#7&v3:11](:[#6&v4:12]:3-[#6&v4:13]:2:[#6&v4:14](:[#6&v4:15]:1-[#1&v1:16])-[#6&v4:17])-[#1&v1:18])-[#1&v1:19])>>([#6&v4:1]-[#6&v4:2]1(-[#7&v3:3](-[#6&v4:4]2-[#6&v4:5]-[#6&v4:6]-[#6&v4:7](-[#6&v4:8](-[#6&v4:9](-[#6&v4:10])(-[#7&v3:11](-[#1&v1:18])-[#1&v1])-[#1&v1])(-[#1&v1:19])-[#1&v1])=[#6&v4:12](-[#6&v4:13]=2-[#6&v4:14](-[#6&v4:15]-1(-[#1&v1:16])-[#1&v1])(-[#6&v4:17])-[#1&v1])-[#1&v1])-[#1&v1])-[#1&v1])	Any	cpd16330	1	cpd00025,cpd00067,cpd00097,cpd27222	MHAJPDPJQMAIIY,GPRLSGONYQIRFK,MMXZSJMASHPLLR,XLYOFNOQVPJJNP	cpd00007,cpd16330	MYMOFIZGZYHOMD,UMYDVEVERVKIFT	Any	<332|rxn11680|cpd00097|2|forward>
332	rxn11680	1.3.3.11	9629	cpd00097	1	2	1	0.9542425094393248	([#6&v4:1]-[#6&v4:2]1:[#7&v3:3]:[#6&v4:4]2:[#6&v4:5](:[#6&v4:6](-[#6&v4:7]):[#6&v4:8]:1-[#1&v1:9])-[#6&v4:10]1:[#6&v4:11](:[#6&v4:12](-[#1&v1:13]):[#6&v4:14](-[#6&v4:15]):[#7&v3:16]:1-[#1&v1:17])-[#6&v4:18]-[#6&v4:19]-2)>>([#6&v4:1]-[#6&v4:2]1(-[#1&v1])-[#7&v3:3](-[#1&v1])-[#6&v4:4]2=[#6&v4:5](-[#6&v4:10](-[#1&v1])=[#6&v4:11](-[#6&v4:12](-[#6&v4:14](-[#6&v4:15])(-[#7&v3:16](-[#1&v1:17])-[#1&v1])-[#1&v1])(-[#1&v1:13])-[#1&v1])-[#6&v4:18]-[#6&v4:19]-2)-[#6&v4:6](-[#6&v4:7])(-[#1&v1])-[#6&v4:8]-1(-[#1&v1:9])-[#1&v1])	Any	cpd16330	1	cpd00025,cpd00067,cpd00097,cpd27222	MHAJPDPJQMAIIY,GPRLSGONYQIRFK,MMXZSJMASHPLLR,XLYOFNOQVPJJNP	cpd00007,cpd16330	MYMOFIZGZYHOMD,UMYDVEVERVKIFT	Any	<332|rxn11680|cpd00097|2|forward|isStereo>
332	rxn11680	1.3.3.11	19865	cpd16330	-1	2	0	0.9542425094393248	([#6&v4:1]-[#6&v4:2]1(-[#7&v3:3](-[#6&v4:4]2-[#6&v4:5]-[#6&v4:6]-[#6&v4:7](-[#6&v4:8](-[#6&v4:9](-[#6&v4:10])(-[#7&v3:11](-[#1&v1:12])-[#1&v1:13])-[#1&v1:14])(-[#1&v1:15])-[#1&v1:16])=[#6&v4:17](-[#6&v4:18]=2-[#6&v4:19](-[#6&v4:20]-1(-[#1&v1:21])-[#1&v1:22])(-[#6&v4:23])-[#1&v1:24])-[#1&v1:25])-[#1&v1:26])-[#1&v1:27])>>[#6&v4:1]-[#6&v4:2]1:[#7&v3:3]:[#6&v4:4]2-[#6&v4:5]-[#6&v4:6]-[#6&v4:7]3:[#6&v4:8](:[#6&v4:9](-[#6&v4:10]):[#7&v3:11](:[#6&v4:17]:3-[#6&v4:18]:2:[#6&v4:19](:[#6&v4:20]:1-[#1&v1:21])-[#6&v4:23])-[#1&v1:12])-[#1&v1:15].[#8&v2](-[#1&v1:26])-[#1&v1:27].[#8&v2](-[#1&v1:22])-[#1&v1:24].[#8&v2](-[#8&v2]-[#1&v1:14])-[#1&v1:13].[#8&v2](-[#8&v2]-[#1&v1:16])-[#1&v1:25]	Any	cpd00025,cpd27222,cpd00097	2,2,1	cpd00025,cpd00067,cpd00097,cpd27222	MHAJPDPJQMAIIY,GPRLSGONYQIRFK,MMXZSJMASHPLLR,XLYOFNOQVPJJNP	cpd00007,cpd16330	MYMOFIZGZYHOMD,UMYDVEVERVKIFT	Any;Any;Any;Any;Any	<332|rxn11680|cpd16330|2|reverse>
332	rxn11680	1.3.3.11	19865	cpd16330	-1	2	1	0.9542425094393248	([#6&v4:1]-[#6&v4:2]1(-[#1&v1:3])-[#7&v3:4](-[#1&v1:5])-[#6&v4:6]2=[#6&v4:7](-[#6&v4:8](-[#1&v1:9])=[#6&v4:10](-[#6&v4:11](-[#6&v4:12](-[#6&v4:13])(-[#7&v3:14](-[#1&v1:15])-[#1&v1:16])-[#1&v1:17])(-[#1&v1:18])-[#1&v1:19])-[#6&v4:20]-[#6&v4:21]-2)-[#6&v4:22](-[#6&v4:23])(-[#1&v1:24])-[#6&v4:25]-1(-[#1&v1:26])-[#1&v1:27])>>[#6&v4:1]-[#6&v4:2]1:[#7&v3:4]:[#6&v4:6]2:[#6&v4:7](:[#6&v4:22](-[#6&v4:23]):[#6&v4:25]:1-[#1&v1:26])-[#6&v4:8]1:[#6&v4:10](:[#6&v4:11](-[#1&v1:18]):[#6&v4:12](-[#6&v4:13]):[#7&v3:14]:1-[#1&v1:15])-[#6&v4:20]-[#6&v4:21]-2.[#8&v2](-[#1&v1:5])-[#1&v1:3].[#8&v2](-[#1&v1:27])-[#1&v1:24].[#8&v2](-[#8&v2]-[#1&v1:17])-[#1&v1:16].[#8&v2](-[#8&v2]-[#1&v1:19])-[#1&v1:9]	Any	cpd00025,cpd27222,cpd00097	2,2,1	cpd00025,cpd00067,cpd00097,cpd27222	MHAJPDPJQMAIIY,GPRLSGONYQIRFK,MMXZSJMASHPLLR,XLYOFNOQVPJJNP	cpd00007,cpd16330	MYMOFIZGZYHOMD,UMYDVEVERVKIFT	Any;Any;Any;Any;Any	<332|rxn11680|cpd16330|2|reverse|isStereo>
367	rxn14200	2.1.1	9616	cpd17711	1	2	0	0.6020599913279624	([#6&v4:1]-[#7&v3:2](-[#6&v4:3])-[#6&v4:4])>>([#6&v4](-[#7&+&v4:2](-[#6&v4:1])(-[#6&v4:3])-[#6&v4:4])(-[#1&v1])(-[#1&v1])-[#1&v1])	Any	cpd06476	1	cpd00017,cpd17711	MEFKEPWMEQBLKI,WHFUDAOCYRYAKQ	cpd00019,cpd06476	ZJUKTBDSGOFHSH,YLRXAIKMLINXQY	Any	<367|rxn14200|cpd17711|2|forward>
367	rxn14200	2.1.1	9616	cpd17711	1	2	1	0.4771212547196624	([#6&v4:1]-[#7&v3:2](-[#6&v4:3])-[#6&v4:4])>>([#6&v4](-[#7&+&v4:2](-[#6&v4:3])(-[#6&v4:1])-[#6&v4:4])(-[#1&v1])(-[#1&v1])-[#1&v1])	Any	cpd06476	1	cpd00017,cpd17711	MEFKEPWMEQBLKI,WHFUDAOCYRYAKQ	cpd00019,cpd06476	ZJUKTBDSGOFHSH,YLRXAIKMLINXQY	Any	<367|rxn14200|cpd17711|2|forward|isStereo>
367	rxn14200	2.1.1	26244	cpd06476	-1	2	0	0.6020599913279624	([#6&v4:1](-[#7&+&v4:2](-[#6&v4:3])(-[#6&v4:4])-[#6&v4:5])(-[#1&v1:6])(-[#1&v1:7])-[#1&v1:8])>>[#6&v4:3]-[#7&+0&v3:2](-[#6&v4:4])-[#6&v4:5].[#8&v2](-[#6&v4](=[#8&v2])-[#6&v4](-[#7&v3](-[#1&v1])-[#1&v1])(-[#6&v4](-[#6&v4](-[#16&+&v3](-[#6&v4:1](-[#1&v1:6])(-[#1&v1:7])-[#1&v1:8])-[#6&v4](-[#6&v4]1(-[#6&v4](-[#6&v4](-[#8&v2]-[#1&v1])(-[#6&v4](-[#7&v3]2:[#6&v4](:[#7&v3]:[#6&v4]3:[#6&v4](:[#7&v3]:[#6&v4](:[#7&v3]:[#6&v4]:2:3)-[#1&v1])-[#7&v3](-[#1&v1])-[#1&v1])-[#1&v1])(-[#8&v2]-1)-[#1&v1])-[#1&v1])(-[#8&v2]-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])-[#1&v1]	Any	cpd00017,cpd17711	1,1	cpd00017,cpd17711	MEFKEPWMEQBLKI,WHFUDAOCYRYAKQ	cpd00019,cpd06476	ZJUKTBDSGOFHSH,YLRXAIKMLINXQY	Any;Any	<367|rxn14200|cpd06476|2|reverse>
367	rxn14200	2.1.1	26244	cpd06476	-1	2	1	0.4771212547196624	([#6&v4:1](-[#7&+&v4:2](-[#6&v4:3])(-[#6&v4:4])-[#6&v4:5])(-[#1&v1:6])(-[#1&v1:7])-[#1&v1:8])>>[#6&v4:4]-[#7&+0&v3:2](-[#6&v4:3])-[#6&v4:5].[#8&v2](-[#6&v4](=[#8&v2])-[#6@@&v4](-[#7&v3](-[#1&v1])-[#1&v1])(-[#6&v4](-[#6&v4](-[#16&+&v3](-[#6&v4:1](-[#1&v1:6])(-[#1&v1:7])-[#1&v1:8])-[#6&v4](-[#6@&v4]1(-[#1&v1])-[#6@&v4](-[#8&v2]-[#1&v1])(-[#1&v1])-[#6@&v4](-[#8&v2]-[#1&v1])(-[#1&v1])-[#6@@&v4](-[#7&v3]2:[#6&v4](-[#1&v1]):[#7&v3]:[#6&v4]3:[#6&v4](-[#7&v3](-[#1&v1])-[#1&v1]):[#7&v3]:[#6&v4](-[#1&v1]):[#7&v3]:[#6&v4]:2:3)(-[#1&v1])-[#8&v2]-1)(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])-[#1&v1]	Any	cpd17711,cpd00017	1,1	cpd00017,cpd17711	MEFKEPWMEQBLKI,WHFUDAOCYRYAKQ	cpd00019,cpd06476	ZJUKTBDSGOFHSH,YLRXAIKMLINXQY	Any;Any	<367|rxn14200|cpd06476|2|reverse|isStereo>
411	rxn10093		22384	cpd30761	-1	2	0	0.3010299956639812	([#6&v4:1](-[#6&v4:2])(-[#8&v2:3]-[#15&v5:4])(-[#1&v1:5])-[#1&v1:6])>>[#15&v5:4]-[#8&v2:3]-[#1&v1].[#6&v4]1(:[#6&v4](:[#6&v4](:[#6&v4]2-[#6&v4](=[#8&v2])[#6&v4](=[#6&v4]([#6&v4](=[#8&v2])-[#6&v4]:2:[#6&v4]:1-[#1&v1])-[#1&v1])-[#6&v4:1](-[#6&v4:2])(-[#1&v1:5])-[#1&v1:6])-[#1&v1])-[#1&v1])-[#1&v1]	Any	cpd27828,cpd15352	1,1	cpd00011,cpd00067,cpd15352,cpd27828	CURLTUGMZLYLDI,GPRLSGONYQIRFK,GDUBPWSFXUAETN,XPPKVPWEQAFLFU	cpd02295,cpd30761	VOJUXHHACRXLTD,IKKLDISSULFFQO	Any;Any	<411|rxn10093|cpd30761|2|reverse>
411	rxn10093		22384	cpd30761	-1	2	1	0.3010299956639812	([#6&v4:1](-[#6&v4:2])(-[#8&v2:3]-[#15&v5:4])(-[#1&v1:5])-[#1&v1:6])>>[#15&v5:4]-[#8&v2:3]-[#1&v1].[#6&v4]1(-[#1&v1]):[#6&v4](-[#1&v1]):[#6&v4](-[#1&v1]):[#6&v4]2:[#6&v4](:[#6&v4]:1-[#1&v1])-[#6&v4](=[#8&v2])-[#6&v4](-[#1&v1])=[#6&v4](-[#6&v4:1](-[#6&v4:2])(-[#1&v1:5])-[#1&v1:6])-[#6&v4]-2=[#8&v2]	Any	cpd15352,cpd27828	1,1	cpd00011,cpd00067,cpd15352,cpd27828	CURLTUGMZLYLDI,GPRLSGONYQIRFK,GDUBPWSFXUAETN,XPPKVPWEQAFLFU	cpd02295,cpd30761	VOJUXHHACRXLTD,IKKLDISSULFFQO	Any;Any	<411|rxn10093|cpd30761|2|reverse|isStereo>
411	rxn10093		24170	cpd15352	1	2	0	0.3010299956639812	([#6&v4:1]:[#6&v4:2]1-[#6&v4:3](=[#8&v2:4])[#6&v4:5](=[#6&v4:6]([#6&v4:7](=[#8&v2:8])-[#6&v4:9]:1:[#6&v4:10])-[#1&v1:11])-[#6&v4:12](-[#6&v4:13])(-[#1&v1:14])-[#1&v1:15])>>[#6&v4:12](-[#6&v4:13])(-[#8&v2]-[#15&v5](-[#8&v2]-[#1&v1])(-[#8&v2]-[#15&v5](-[#8&v2]-[#1&v1])(=[#8&v2])-[#8&v2]-[#1&v1])=[#8&v2])(-[#1&v1:14])-[#1&v1:15].[#6&v4:1]:[#6&v4:2]1:[#6&v4:7](:[#6&v4:6](:[#6&v4:5](:[#6&v4:3](-[#8&v2:4]-[#1&v1]):[#6&v4:9]:1:[#6&v4:10])-[#6&v4](-[#8&v2]-[#1&v1])=[#8&v2])-[#1&v1:11])-[#8&v2:8]-[#1&v1]	Any	cpd30761,cpd02295	1,1	cpd00011,cpd00067,cpd15352,cpd27828	CURLTUGMZLYLDI,GPRLSGONYQIRFK,GDUBPWSFXUAETN,XPPKVPWEQAFLFU	cpd02295,cpd30761	VOJUXHHACRXLTD,IKKLDISSULFFQO	Any;Any	<411|rxn10093|cpd15352|2|forward>
411	rxn10093		24170	cpd15352	1	2	1	0.3010299956639812	([#6&v4:1]:[#6&v4:2]1:[#6&v4:3](:[#6&v4:4])-[#6&v4:5](=[#8&v2:6])-[#6&v4:7](-[#1&v1:8])=[#6&v4:9](-[#6&v4:10](-[#6&v4:11])(-[#1&v1:12])-[#1&v1:13])-[#6&v4:14]-1=[#8&v2:15])>>[#6&v4:10](-[#6&v4:11])(-[#8&v2]-[#15&v5](-[#8&v2]-[#1&v1])(-[#8&v2]-[#15&v5](-[#8&v2]-[#1&v1])(=[#8&v2])-[#8&v2]-[#1&v1])=[#8&v2])(-[#1&v1:12])-[#1&v1:13].[#6&v4:1]:[#6&v4:2]1:[#6&v4:5](-[#8&v2:6]-[#1&v1]):[#6&v4:7](-[#1&v1:8]):[#6&v4:9](-[#6&v4](-[#8&v2]-[#1&v1])=[#8&v2]):[#6&v4:14](-[#8&v2:15]-[#1&v1]):[#6&v4:3]:1:[#6&v4:4]	Any	cpd30761,cpd02295	1,1	cpd00011,cpd00067,cpd15352,cpd27828	CURLTUGMZLYLDI,GPRLSGONYQIRFK,GDUBPWSFXUAETN,XPPKVPWEQAFLFU	cpd02295,cpd30761	VOJUXHHACRXLTD,IKKLDISSULFFQO	Any;Any	<411|rxn10093|cpd15352|2|forward|isStereo>
411	rxn10093		27339	cpd02295	-1	2	0	0.3010299956639812	([#6&v4:1]:[#6&v4:2]1:[#6&v4:3](:[#6&v4:4](:[#6&v4:5](:[#6&v4:6](-[#8&v2:7]-[#1&v1:8]):[#6&v4:9]:1:[#6&v4:10])-[#6&v4:11](-[#8&v2:12]-[#1&v1:13])=[#8&v2:14])-[#1&v1:15])-[#8&v2:16]-[#1&v1:17])>>[#1&+&v0:17].[#1&+&v0:8].[#6&v4](-[#6&v4]([#6&v4](=[#6&v4]([#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#6&v4](-[#6&v4]([#6&v4](=[#6&v4]([#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#6&v4](-[#6&v4]([#6&v4](=[#6&v4]([#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#6&v4](-[#6&v4]([#6&v4](=[#6&v4]([#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#6&v4](-[#6&v4](-[#6&v4](=[#6&v4](-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])([#6&v4](=[#6&v4]([#6&v4](-[#6&v4]([#6&v4](=[#6&v4]([#6&v4](-[#6&v4]([#6&v4](=[#6&v4]([#6&v4]([#6&v4:5]1-[#6&v4:6](-[#6&v4:2](:[#6&v4:1]):[#6&v4:9](-[#6&v4:3]([#6&v4:4]=1-[#1&v1:15])=[#8&v2:16]):[#6&v4:10])=[#8&v2:7])(-[#1&v1])-[#1&v1])-[#1&v1])-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1])-[#1&v1])-[#6&v4](-[#1&v1])(-[#1&v1])-[#1&v1])(-[#1&v1])-[#1&v1].[#8&v2](-[#15&v5](-[#8&v2]-[#15&v5](-[#8&v2]-[#1&v1])(=[#8&v2])-[#8&v2]-[#1&v1])(-[#8&v2]-[#1&v1:13])=[#8&v2])-[#1&v1].[#8&v2:12]=[#6&v4:11]=[#8&v2:14]	Any	cpd15352,cpd27828,cpd00067,cpd00011	1,1,2,1	cpd00011,cpd00067,cpd15352,cpd27828	CURLTUGMZLYLDI,GPRLSGONYQIRFK,GDUBPWSFXUAETN,XPPKVPWEQAFLFU	cpd02295,cpd30761	VOJUXHHACRXLTD,IKKLDISSULFFQO	Any;Any;Any;Any;Any	<411|rxn10093|cpd02295|2|reverse>
